,QuestionId,UserId,AnswerId,IsCorrect,CorrectAnswer,AnswerValue
884225,764,3074,1385210,0,4,2
884235,83,4326,1077141,0,2,3
884243,855,1243,296531,1,3,3
884268,462,4361,840828,0,3,4
884303,89,1431,1453548,1,4,4
884306,50,3861,483146,1,2,2
884402,83,4940,1044989,0,2,3
884457,332,112,60214,1,2,2
884468,855,2465,1373815,1,3,3
884524,178,3857,1347717,1,4,4
884637,83,439,162988,1,2,2
884644,199,143,12599,1,1,1
884711,855,4515,194622,1,3,3
884767,178,2980,856856,1,4,4
884775,764,4380,1428360,1,4,4
884797,332,1314,1277565,1,2,2
884806,50,1018,962098,1,2,2
884953,199,1961,1388766,1,1,1
885007,178,4184,790716,1,4,4
885109,83,5451,180236,1,2,2
885153,50,962,509836,1,2,2
885170,856,4609,795882,1,3,3
885193,922,5447,1489251,1,4,4
885222,815,1374,916619,1,1,1
885228,83,748,1476880,0,2,1
885307,462,2053,211365,1,3,3
885316,405,2781,350878,1,2,2
885343,252,2043,1130505,0,3,1
885347,178,142,1455684,1,4,4
885397,855,2720,611836,1,3,3
885399,911,3350,1210517,0,2,1
885540,911,4212,769854,1,2,2
885543,727,214,292585,1,2,2
885565,668,5494,328555,1,3,3
885750,252,3107,423746,1,3,3
885776,815,1176,747212,1,1,1
885823,922,449,191427,1,4,4
885854,83,2749,38796,1,2,2
885864,50,4971,273308,1,2,2
885886,83,3678,1440473,0,2,1
885931,89,3201,221367,1,4,4
885955,727,3663,730369,0,2,3
885970,89,1374,204724,1,4,4
886041,199,1657,1351172,1,1,1
886132,764,3507,727482,1,4,4
886156,856,538,1415650,0,3,2
886168,625,5297,210474,0,1,3
886198,815,5481,963869,1,1,1
886241,668,3335,850069,0,3,2
886320,764,2407,1149791,1,4,4
886357,764,917,1074063,1,4,4
886527,405,6117,1404389,1,2,2
886605,815,5346,644234,0,1,3
886659,199,3611,1496177,0,1,2
886665,50,2693,61747,0,2,4
886667,855,4057,451457,1,3,3
886669,625,4849,265452,1,1,1
886680,50,5830,1483919,0,2,1
886693,625,5092,22931,1,1,1
886762,547,5135,1043722,0,4,3
886799,199,3202,1066029,0,1,4
886820,855,2626,694543,1,3,3
886957,199,4137,1332689,1,1,1
887005,911,1373,711715,0,2,1
887010,252,3334,588073,0,3,1
887113,50,4973,830520,1,2,2
887129,911,2314,1040081,1,2,2
887140,199,3984,1121766,1,1,1
887180,764,3603,598570,0,4,1
887222,668,657,367590,1,3,3
887230,764,4538,445060,1,4,4
887250,911,2914,1331477,1,2,2
887270,89,1178,764372,1,4,4
887304,50,2487,167050,1,2,2
887307,89,3540,643309,0,4,1
887407,252,743,458488,0,3,2
887545,856,2257,431257,0,3,4
887550,89,4816,205710,1,4,4
887629,856,4459,776634,0,3,2
887631,89,4404,1239907,0,4,2
887653,815,1269,728455,1,1,1
887666,855,3714,1475964,0,3,4
887667,50,2855,1137580,1,2,2
887669,252,1641,331212,1,3,3
887731,405,233,845817,1,2,2
887887,50,830,214767,0,2,4
887996,332,5838,46778,0,2,4
888036,547,4215,610509,0,4,2
888119,252,2923,627854,0,3,1
888138,856,1235,409223,0,3,2
888160,625,4356,380865,1,1,1
888164,727,5424,1302253,0,2,1
888202,625,2862,696721,0,1,4
888234,922,2096,759066,1,4,4
888282,332,5435,607513,1,2,2
888289,547,4227,1126758,1,4,4
888297,332,5297,809066,1,2,2
888348,625,1549,1375171,1,1,1
888358,911,1067,423637,0,2,4
888359,815,204,713116,1,1,1
888367,462,492,1204341,0,3,1
888394,50,5775,956663,0,2,4
888452,178,362,180414,0,4,3
888454,50,3334,5779,0,2,3
888464,178,5956,195534,0,4,1
888469,625,1778,218114,1,1,1
888510,625,2155,650113,0,1,2
888560,764,2022,1082023,1,4,4
888571,764,5461,1492246,1,4,4
888611,89,3397,1203298,1,4,4
888641,199,4009,1003466,1,1,1
888688,332,84,717383,1,2,2
888820,668,1823,351013,0,3,4
888827,50,4906,28282,1,2,2
888943,836,5694,615649,1,4,4
889042,922,4889,601239,1,4,4
889066,911,2428,881873,1,2,2
889146,462,714,877702,0,3,1
889181,911,2351,606212,1,2,2
889218,50,3936,746365,0,2,4
889258,547,779,1154867,1,4,4
889363,668,5593,345390,1,3,3
889412,856,1247,771685,0,3,1
889418,462,5218,1107908,0,3,1
889477,836,4294,885600,0,4,3
889539,83,4312,539451,1,2,2
889605,178,965,1312736,1,4,4
889671,836,1016,1282353,1,4,4
889677,89,5488,796490,1,4,4
889751,199,69,572289,0,1,3
889793,547,5820,982408,1,4,4
889852,668,3992,1393221,0,3,4
889874,89,1202,1435873,1,4,4
889901,199,2059,513402,1,1,1
889981,252,4723,153021,0,3,2
890027,89,2745,610425,1,4,4
890040,332,3020,664595,1,2,2
890101,199,156,605894,1,1,1
890104,547,2562,1040488,1,4,4
890118,50,4340,142745,1,2,2
890166,727,5315,960961,1,2,2
890223,668,351,890053,0,3,2
890284,668,190,453083,1,3,3
890290,199,4802,107165,1,1,1
890304,332,2485,805267,0,2,3
890312,727,3551,548710,1,2,2
890318,815,5436,394377,0,1,3
890364,252,2749,1191389,1,3,3
890386,547,2781,116982,1,4,4
890410,405,789,1032651,1,2,2
890427,199,2677,864498,0,1,4
890435,815,5389,572970,1,1,1
890466,89,1749,739161,0,4,2
890472,764,706,1191959,1,4,4
890505,836,2521,1439655,1,4,4
890507,815,1897,1387173,1,1,1
890526,668,2393,1248257,1,3,3
890532,252,3740,914516,1,3,3
890563,199,463,1501779,1,1,1
890565,462,5445,588038,1,3,3
890586,178,2944,1087055,1,4,4
890652,83,3539,610376,1,2,2
890712,50,980,1243065,1,2,2
890713,89,2631,71843,0,4,3
890744,405,4260,938899,0,2,3
890788,83,2826,266033,1,2,2
890802,462,227,323371,1,3,3
890835,625,4918,925062,1,1,1
890849,462,3224,737728,0,3,1
890872,922,577,897571,0,4,3
890948,89,5102,657299,1,4,4
891000,911,59,335629,1,2,2
891034,856,5218,12528,0,3,2
891078,815,1506,54113,1,1,1
891111,178,4520,40788,1,4,4
891138,922,1624,481150,1,4,4
891156,911,4667,555242,1,2,2
891231,911,1191,1095111,1,2,2
891300,668,4827,962272,1,3,3
891302,855,3356,1154161,1,3,3
891379,83,689,565607,0,2,4
891420,547,2829,331743,0,4,2
891442,911,2543,1038989,1,2,2
891462,332,371,4986,1,2,2
891486,856,4383,221191,0,3,2
891503,668,3309,1077576,1,3,3
891505,727,3020,73237,0,2,1
891514,855,5133,29989,1,3,3
891539,727,5060,1126489,1,2,2
891585,462,5134,160889,0,3,4
891627,727,3836,40572,1,2,2
891682,50,4156,1347491,1,2,2
891684,462,4270,1444129,1,3,3
891725,668,3660,835223,1,3,3
891830,856,248,1036658,0,3,2
892024,836,823,1253133,1,4,4
892026,89,4635,224767,1,4,4
892106,815,2183,986069,0,1,3
892119,764,336,1064659,0,4,2
892198,855,5132,432724,1,3,3
892211,911,452,279378,0,2,1
892212,547,1210,15798,1,4,4
892214,547,688,1333154,0,4,3
892244,178,293,960736,1,4,4
892261,855,1342,732709,1,3,3
892280,178,4294,130237,1,4,4
892281,547,379,1263474,1,4,4
892358,252,2469,1341858,1,3,3
892371,856,2980,1444225,0,3,2
892378,815,3064,372075,1,1,1
892385,856,4891,424516,0,3,2
892386,50,3388,1496402,1,2,2
892469,625,4890,750336,1,1,1
892528,815,2053,1364259,1,1,1
892532,332,3928,152297,1,2,2
892565,625,2521,207531,1,1,1
892569,836,4409,206067,0,4,3
892601,625,2692,137257,1,1,1
892604,178,6059,977740,1,4,4
892613,252,2623,528768,0,3,2
892621,764,3018,1134058,0,4,2
892635,199,5558,229734,0,1,2
892665,855,1907,433042,1,3,3
892676,89,449,611781,0,4,3
892701,199,1218,456420,0,1,3
892739,922,5030,97835,1,4,4
892788,83,5021,927918,1,2,2
892797,252,5477,195356,1,3,3
892916,815,1907,549584,1,1,1
892967,856,804,14729,0,3,2
892973,727,5603,767086,1,2,2
892994,911,3318,432012,1,2,2
893000,815,1873,375008,1,1,1
893061,764,660,382725,0,4,2
893082,625,4837,1401611,0,1,4
893101,89,3376,24650,0,4,1
893104,815,998,1128718,1,1,1
893154,462,741,887049,1,3,3
893212,178,3061,843813,1,4,4
893217,252,3320,1037456,0,3,2
893271,405,1500,212513,1,2,2
893275,89,5445,510381,1,4,4
893325,462,2757,910337,0,3,4
893352,625,2080,77161,1,1,1
893366,764,755,709855,0,4,2
893423,856,5216,43680,0,3,2
893497,547,2090,275679,0,4,2
893542,50,1678,1196999,0,2,1
893562,727,5148,986944,1,2,2
893564,855,2386,1078442,1,3,3
893573,199,397,65588,0,1,2
893743,199,2639,523354,1,1,1
893751,668,5942,1086375,1,3,3
893768,462,4594,850902,0,3,4
893876,405,5694,1022862,1,2,2
893896,252,3248,1431709,1,3,3
893903,89,5292,384254,1,4,4
893926,625,4104,535987,1,1,1
893985,668,6041,1144446,1,3,3
893993,668,2053,1013645,1,3,3
894015,668,3472,39018,1,3,3
894025,836,6041,970256,1,4,4
894068,178,3074,1282028,1,4,4
894140,178,968,86535,1,4,4
894158,83,5916,192239,1,2,2
894210,922,3391,1475529,1,4,4
894223,199,2694,931875,1,1,1
894269,462,2708,56505,0,3,4
894353,836,270,3117,1,4,4
894409,332,1180,179464,0,2,3
894450,332,4645,234468,1,2,2
894463,89,2445,1449076,1,4,4
894552,911,2659,962679,0,2,4
894585,547,538,381528,1,4,4
894598,462,4375,341020,1,3,3
894666,764,2543,612908,0,4,1
894682,405,5047,333316,1,2,2
894841,199,5455,977155,0,1,4
894850,405,5125,1284827,0,2,1
894870,199,4649,805484,1,1,1
894891,911,5977,594397,1,2,2
894952,855,892,1313940,0,3,4
894974,252,5218,1078770,0,3,2
894977,405,2550,132315,1,2,2
895012,332,3361,447157,1,2,2
895032,764,4072,1443698,0,4,2
895063,83,645,1166748,0,2,4
895064,83,4480,376619,1,2,2
895094,815,5060,1202531,0,1,3
895117,727,4759,61998,1,2,2
895151,727,3791,1292279,1,2,2
895204,911,1809,990581,1,2,2
895210,727,5490,1360148,1,2,2
895339,727,2540,112694,0,2,4
895343,199,3936,751509,0,1,4
895483,625,674,1279933,1,1,1
895486,911,840,1484962,0,2,3
895588,815,1976,325166,1,1,1
895683,178,2419,877516,1,4,4
895729,815,4322,419064,0,1,4
895739,547,454,243945,0,4,3
895740,405,5493,1480953,1,2,2
895784,252,199,706905,1,3,3
895787,855,5866,371521,0,3,4
895832,625,4131,1333371,1,1,1
895878,462,1172,542723,1,3,3
895887,462,4404,1308097,1,3,3
895904,462,3880,1423564,1,3,3
896006,815,6106,1188970,1,1,1
896020,855,4464,365382,1,3,3
896220,405,1115,456962,1,2,2
896237,815,3509,1502769,0,1,3
896274,855,2072,1037992,1,3,3
896325,462,2268,890424,1,3,3
896354,199,640,1145241,1,1,1
896355,836,4113,1428560,1,4,4
896395,547,4362,79010,1,4,4
896425,911,1896,543790,1,2,2
896445,252,3790,921040,0,3,4
896528,836,381,1035134,0,4,2
896656,332,2087,1245789,1,2,2
896698,462,2924,1392622,1,3,3
896727,836,4529,5293,0,4,3
896825,83,1256,150166,0,2,4
896832,462,1508,1091709,0,3,1
896856,252,2337,1187306,1,3,3
896865,405,2944,456159,1,2,2
896866,252,4422,1124884,1,3,3
896875,727,2464,1228892,1,2,2
896884,836,3335,809163,1,4,4
896904,178,185,761029,1,4,4
897005,922,2272,170545,1,4,4
897107,83,4380,980159,0,2,1
897234,911,1749,326079,1,2,2
897251,727,303,1127167,0,2,1
897252,911,1776,718758,1,2,2
897256,83,1500,154954,1,2,2
897265,83,980,311466,0,2,1
897267,252,789,412471,1,3,3
897319,89,1893,858950,1,4,4
897344,815,2277,1393894,1,1,1
897358,668,2824,176033,1,3,3
897386,855,5430,387441,1,3,3
897389,815,6036,1392249,1,1,1
897420,855,159,1078279,1,3,3
897441,83,4138,599485,1,2,2
897458,668,5658,122593,0,3,1
897505,911,1339,24049,1,2,2
897514,252,1841,377062,1,3,3
897528,405,5720,484906,0,2,1
897612,764,4559,1003283,0,4,3
897662,199,3097,1029874,1,1,1
897665,855,3509,416253,0,3,4
897689,462,500,630511,0,3,1
897702,89,727,1116233,1,4,4
897735,855,2667,298962,1,3,3
897745,668,4829,1147278,1,3,3
897777,547,2314,649461,1,4,4
897833,815,4362,336907,1,1,1
897876,764,1907,538164,1,4,4
897903,911,848,989992,1,2,2
897927,836,4927,667606,0,4,3
897959,89,2155,502584,0,4,3
897985,199,2080,1027923,1,1,1
898086,50,4586,463383,1,2,2
898106,50,3299,810101,1,2,2
898162,727,4115,876606,1,2,2
898166,764,4274,753624,1,4,4
898255,922,4045,109697,1,4,4
898256,252,414,1216032,1,3,3
898281,855,1016,841988,1,3,3
898390,836,907,606243,0,4,2
898403,83,522,301762,0,2,1
898522,50,4959,753110,0,2,4
898532,332,1389,938281,0,2,3
898542,668,178,714724,0,3,2
898549,668,2446,120715,1,3,3
898621,764,2279,1141335,1,4,4
898694,83,4254,180009,0,2,1
898710,547,689,76485,1,4,4
898713,625,3614,939108,0,1,3
898740,50,270,1427724,1,2,2
898741,50,4705,1439703,0,2,4
898802,815,5782,469980,0,1,4
898861,462,1150,339420,1,3,3
898887,855,463,1017194,1,3,3
898890,405,2142,913067,0,2,3
898908,856,2196,847417,0,3,1
899057,405,3328,192643,0,2,3
899066,727,1176,23306,1,2,2
899122,332,452,324296,1,2,2
899234,405,706,1236270,1,2,2
899284,50,3233,1488842,1,2,2
899417,815,5598,809072,0,1,2
899431,178,101,1211009,1,4,4
899488,625,6128,350435,1,1,1
899538,668,3044,1389052,0,3,1
899573,252,5292,832261,0,3,2
899692,252,4174,1479724,1,3,3
899698,462,1256,497978,0,3,4
899747,911,5664,988912,0,2,3
899748,922,962,96926,1,4,4
899769,922,4355,412441,1,4,4
899805,83,2637,1045726,0,2,3
899811,178,3159,115533,0,4,2
899816,178,537,777434,1,4,4
899832,625,1837,938435,1,1,1
900060,83,5713,473637,1,2,2
900103,727,2295,603438,1,2,2
900129,911,575,270254,1,2,2
900208,547,5898,557621,0,4,3
900357,199,5378,298478,1,1,1
900358,547,6006,1009214,1,4,4
900368,836,803,1513,0,4,3
900375,727,932,889798,1,2,2
900435,856,3655,1471206,0,3,4
900476,856,3074,813904,0,3,2
900515,668,4277,1400557,1,3,3
900539,178,2922,1253511,1,4,4
900553,764,3998,62352,0,4,2
900556,911,1289,1000877,1,2,2
900622,764,1335,1205604,1,4,4
900623,89,2200,185602,1,4,4
900631,855,1898,1468762,0,3,4
900665,815,1993,973967,0,1,3
900668,727,4949,1337812,1,2,2
900670,911,3372,1177428,1,2,2
900671,50,3237,1007662,1,2,2
900683,178,3398,192794,1,4,4
900696,89,4474,1310987,1,4,4
900717,922,2022,644905,1,4,4
900816,855,5955,1395949,1,3,3
900878,911,987,1396195,0,2,3
900891,668,4281,1465299,0,3,4
900906,911,2927,1470701,1,2,2
900914,855,964,93392,1,3,3
900957,462,5060,260542,1,3,3
901032,547,3017,1137209,0,4,2
901041,89,3655,763041,1,4,4
901121,252,366,1394530,0,3,2
901127,668,3611,888741,0,3,4
901135,922,2967,1086216,0,4,3
901150,836,860,260979,0,4,3
901218,836,1853,875375,1,4,4
901229,83,4137,34458,1,2,2
901245,178,1172,629208,1,4,4
901312,855,6084,1494606,0,3,4
901379,855,1073,473794,1,3,3
901381,547,359,312584,0,4,2
901424,199,2310,634741,1,1,1
901434,856,2186,634555,0,3,4
901488,764,5292,350611,1,4,4
901572,668,232,653684,1,3,3
901593,911,3540,668747,0,2,1
901606,856,2261,1363184,1,3,3
901775,199,386,255617,1,1,1
901842,252,4918,411964,1,3,3
901942,856,1007,985476,1,3,3
901971,815,4323,509131,1,1,1
901979,855,5158,1471982,1,3,3
902035,922,5968,1017476,0,4,1
902149,462,4545,902942,0,3,2
902294,911,3843,1433851,1,2,2
902330,836,2781,907992,0,4,3
902339,727,3395,1345784,1,2,2
902391,727,2241,1371650,1,2,2
902419,668,4511,1418182,1,3,3
902438,547,5455,437470,1,4,4
902447,332,3018,655720,1,2,2
902461,405,519,1336197,1,2,2
902493,462,4928,928161,1,3,3
902511,856,3618,657024,0,3,1
902516,922,3600,1428325,1,4,4
902542,855,2489,1213847,0,3,1
902556,178,4182,978785,1,4,4
902569,922,1897,525490,1,4,4
902638,332,2000,1293194,1,2,2
902672,252,4553,373821,1,3,3
902674,855,4479,495017,1,3,3
902675,405,2087,175738,1,2,2
902686,89,4906,1069166,0,4,2
902734,911,1136,843246,0,2,3
902735,83,5096,777125,1,2,2
902760,462,4203,244694,1,3,3
902776,332,755,54664,1,2,2
902809,764,4580,45122,1,4,4
902814,547,1635,925239,0,4,2
902831,89,5897,1478803,1,4,4
902835,332,3399,1034418,0,2,1
902878,668,4451,132059,1,3,3
902970,405,3610,1236491,1,2,2
903003,405,4716,1472176,0,2,3
903013,922,911,1260907,1,4,4
903021,332,5649,114306,1,2,2
903063,625,69,355715,0,1,4
903088,836,786,1048729,1,4,4
903190,462,2466,762132,1,3,3
903194,405,2589,1331064,1,2,2
903255,836,2465,1262902,1,4,4
903281,89,1646,57284,1,4,4
903290,89,6058,522083,1,4,4
903322,911,3984,863857,1,2,2
903354,199,5529,568682,1,1,1
903543,547,2342,1059561,0,4,3
903570,922,5578,623152,1,4,4
903621,462,2259,931321,0,3,2
903662,332,3578,518162,1,2,2
903715,462,4540,1486624,1,3,3
903738,50,5611,26978,1,2,2
903742,332,4964,1234125,1,2,2
903763,922,681,649415,1,4,4
903774,83,1213,1277417,0,2,3
903777,199,5014,1118632,1,1,1
903837,856,3364,140223,0,3,2
903884,405,5627,262823,1,2,2
903919,83,678,715450,1,2,2
903938,199,3674,1244126,1,1,1
903993,836,4975,532941,1,4,4
903999,462,841,162073,0,3,1
904002,727,2620,121378,1,2,2
904014,625,4910,271080,1,1,1
904026,332,3348,1253224,1,2,2
904037,199,243,580916,1,1,1
904040,911,5534,434888,1,2,2
904131,547,4261,1299117,1,4,4
904136,911,2312,1411170,1,2,2
904205,668,5024,724811,1,3,3
904206,727,4276,652915,1,2,2
904313,405,4720,1265915,1,2,2
904345,855,5456,1055283,0,3,1
904469,815,3309,403580,1,1,1
904486,764,1684,1035383,1,4,4
904542,199,4037,325474,1,1,1
904625,50,3192,292043,1,2,2
904627,856,5625,991312,0,3,2
904629,89,1804,24438,0,4,3
904653,668,454,1429259,1,3,3
904719,405,1093,881850,1,2,2
904771,815,4316,1020320,1,1,1
904797,836,790,902708,0,4,2
905012,922,1661,1385740,1,4,4
905030,547,3359,503449,0,4,3
905052,332,2828,462875,1,2,2
905111,332,3472,1453391,1,2,2
905113,856,2737,37296,0,3,1
905218,332,5328,1057730,0,2,1
905282,815,4043,1346654,1,1,1
905339,547,5580,913937,1,4,4
905379,462,984,1137839,1,3,3
905384,764,1563,1469730,1,4,4
905471,668,214,255859,1,3,3
905534,922,5711,926623,1,4,4
905592,547,64,53344,0,4,3
905628,856,2314,1305968,1,3,3
905642,815,5590,27335,1,1,1
905694,332,2901,901338,1,2,2
905743,332,2402,78678,1,2,2
905783,922,1041,620200,1,4,4
905808,83,4280,864681,0,2,4
905820,332,1686,342512,1,2,2
905839,252,221,1193097,1,3,3
905852,727,5593,569365,0,2,4
906007,89,810,874237,0,4,3
906050,911,699,183418,1,2,2
906100,911,1229,1179922,1,2,2
906104,405,1362,246229,1,2,2
906156,252,777,443935,1,3,3
906179,462,1778,389240,1,3,3
906208,252,957,1479847,0,3,2
906209,332,2405,20344,1,2,2
906221,462,5323,563234,1,3,3
906249,405,3746,319770,1,2,2
906253,547,2487,370594,1,4,4
906268,83,157,98655,1,2,2
906277,922,3569,531309,1,4,4
906282,727,5901,503252,1,2,2
906485,836,5089,1383596,0,4,3
906495,462,1880,655381,0,3,1
906549,727,2692,777318,1,2,2
906587,856,4404,724892,0,3,2
906591,50,2799,673537,1,2,2
906613,855,1025,1123415,0,3,2
906709,83,3714,1170774,1,2,2
906715,178,1208,54739,1,4,4
906731,178,6047,650881,1,4,4
906881,405,2033,1309787,1,2,2
906919,856,1578,866688,0,3,2
906944,462,5175,422423,1,3,3
906955,911,500,1502885,1,2,2
906957,815,4927,1131327,0,1,4
906972,727,2466,157205,1,2,2
906995,855,123,497539,1,3,3
907015,83,3462,831650,0,2,4
907027,625,2154,147948,0,1,4
907033,89,2439,236239,1,4,4
907058,911,4882,1116121,1,2,2
907063,727,227,143163,1,2,2
907116,922,3856,1281448,1,4,4
907150,547,2017,713898,0,4,2
907186,764,6075,201814,0,4,2
907210,764,1261,958833,1,4,4
907262,855,5978,1423416,1,3,3
907321,911,4594,300130,0,2,3
907325,252,689,997581,0,3,4
907338,625,5714,1348719,0,1,3
907347,836,622,1238371,0,4,3
907403,462,4186,1275696,1,3,3
907425,178,3983,994241,1,4,4
907453,836,4163,575863,0,4,2
907455,252,3556,808187,1,3,3
907537,922,4131,1312631,0,4,3
907550,462,2066,203770,1,3,3
907558,911,4504,1097250,1,2,2
907559,856,3961,952379,0,3,1
907590,332,86,1236535,0,2,1
907619,405,3078,1094829,1,2,2
907625,922,4339,434002,1,4,4
907637,178,6134,13605,0,4,3
907657,462,5712,1291460,0,3,4
907667,668,971,536142,0,3,2
907668,836,4,820183,0,4,2
907707,332,2837,1434709,0,2,1
907729,462,2293,527944,1,3,3
907735,856,704,264813,1,3,3
907775,547,890,1215178,1,4,4
907794,668,398,664303,0,3,1
907827,764,3999,634217,0,4,3
907856,856,3014,105873,1,3,3
907862,462,2367,1266155,1,3,3
908009,332,4705,1149681,0,2,1
908017,252,2717,1220599,1,3,3
908087,836,3529,1420884,1,4,4
908134,83,2407,1504118,0,2,1
908156,50,4039,258110,1,2,2
908279,855,1897,643238,1,3,3
908288,764,3087,937617,1,4,4
908329,855,5451,1442838,1,3,3
908412,89,4237,575581,1,4,4
908438,836,179,740790,0,4,1
908489,332,5774,1213154,0,2,1
908524,252,2967,893393,0,3,1
908565,855,1144,834378,0,3,4
908578,547,5942,819566,0,4,3
908656,855,455,1224993,1,3,3
908748,727,2575,312348,1,2,2
908761,50,2349,1056279,0,2,4
908834,911,4179,605395,1,2,2
908839,922,656,1189973,0,4,3
908901,922,6134,1278365,1,4,4
908969,50,5074,1050566,1,2,2
909007,547,1764,1079994,0,4,3
909020,815,4492,894457,1,1,1
909130,89,5047,133988,0,4,1
909144,89,5210,384269,1,4,4
909210,836,3069,128805,1,4,4
909237,199,2563,10749,0,1,3
909244,332,3627,985683,1,2,2
909310,855,2914,1389305,0,3,1
909399,405,3074,88402,1,2,2
909442,547,385,1059933,1,4,4
909453,547,1926,518430,0,4,2
909476,252,3521,1297204,1,3,3
909479,178,3414,1436453,1,4,4
909480,625,5070,389582,1,1,1
909532,178,1694,802594,1,4,4
909545,462,3248,1276049,1,3,3
909598,89,1853,165308,1,4,4
909627,764,4356,1083706,1,4,4
909632,855,79,553655,1,3,3
909635,856,5521,473559,0,3,2
909641,922,2276,1330329,1,4,4
909643,815,1018,804588,1,1,1
909660,911,5764,29901,1,2,2
909693,547,5838,164809,1,4,4
909740,252,1698,874008,1,3,3
909775,405,867,1305250,1,2,2
909795,199,521,855674,1,1,1
909799,856,69,465608,0,3,4
909807,764,2072,365148,1,4,4
909829,83,381,791042,0,2,4
909832,83,2324,1060314,1,2,2
909855,83,3898,1419979,0,2,4
909857,332,3328,1222807,0,2,3
909860,83,3456,1173022,0,2,1
909870,462,5883,713546,0,3,2
909892,178,3020,582063,0,4,3
909895,50,3974,285241,1,2,2
910012,405,4037,626893,0,2,4
910071,815,3156,1274029,1,1,1
910190,405,5764,1326633,1,2,2
910215,50,4271,1257750,0,2,4
910236,855,91,653986,0,3,4
910251,89,3861,1120477,1,4,4
910302,727,793,1007209,1,2,2
910332,178,4522,104461,1,4,4
910483,764,5580,163776,1,4,4
910525,89,908,534230,1,4,4
910531,332,185,364637,1,2,2
910590,462,1514,493269,0,3,2
910597,625,4127,1477203,0,1,4
910669,625,2924,723289,1,1,1
910788,405,980,94622,1,2,2
910790,727,6141,816558,0,2,4
910878,764,3078,176389,1,4,4
910964,83,1172,660038,1,2,2
911058,89,213,461742,1,4,4
911100,547,2692,1307991,1,4,4
911164,668,24,497296,0,3,2
911177,856,5197,1461226,0,3,2
911185,668,2973,552127,1,3,3
911192,89,1841,465601,0,4,3
911259,856,2575,836341,1,3,3
911277,855,6,779565,1,3,3
911286,547,5126,627408,0,4,3
911324,332,5643,420486,1,2,2
911380,178,1077,1037981,1,4,4
911400,836,1578,674633,0,4,3
911416,89,2671,656089,1,4,4
911423,764,912,144948,1,4,4
911437,836,4486,741349,1,4,4
911439,462,143,434258,1,3,3
911468,199,5843,1304752,0,1,2
911507,178,4168,219185,1,4,4
911626,178,506,1222380,1,4,4
911648,855,1570,1346295,1,3,3
911678,855,5883,1088889,1,3,3
911707,836,2734,74080,1,4,4
911736,815,3237,85995,1,1,1
911956,727,3999,132736,0,2,4
912013,178,803,672480,1,4,4
912059,178,840,298977,0,4,3
912088,178,2487,1094279,1,4,4
912141,625,5110,1240367,0,1,4
912189,405,5775,521162,0,2,4
912317,856,960,1145820,0,3,2
912345,89,5226,414460,0,4,1
912410,83,5401,547875,1,2,2
912427,547,1704,497650,0,4,3
912539,922,1578,675546,1,4,4
912547,178,4766,1474034,0,4,2
912561,668,981,1333629,1,3,3
912583,462,3711,806989,1,3,3
912612,178,1457,441545,1,4,4
912708,332,981,404961,1,2,2
